"","Provinces","intermon_06","premon_06","mon_06","postmon_06","intermon_07","premon_07","mon_07","postmon_07","intermon_08","premon_08","mon_08","postmon_08","intermon_09","premon_09","mon_09","postmon_09","intermon_10","premon_10","mon_10","postmon_10","intermon_11","premon_11","mon_11","postmon_11","intermon_12","premon_12","mon_12","postmon_12","intermon_13","premon_13","mon_13","postmon_13","intermon_14","premon_14","mon_14","postmon_14","intermon_15","premon_15","mon_15","postmon_15","intermon_16","premon_16","mon_16","postmon_16","intermon_17","premon_17","mon_17","postmon_17","intermon_18","premon_18","mon_18","postmon_18","intermon_19","premon_19","mon_19","postmon_19","intermon_20","premon_20","mon_20","postmon_20"
"26","Nakhon Nayok",3.62178868070311,24.5476788358766,34.6082029489408,10.4629450775868,7.60615471374388,31.9039054368243,100.098503308036,24.3267278955785,30.6190923078315,34.5672929836342,44.1030979446367,9.13847975429409,4.35570670184661,3.1653833674931,9.10047718154265,5.93509381404955,5.9128637021819,7.0913324219658,22.0619230905603,4.7275549479772,2.74322619075611,24.689035716805,76.0265544295265,13.3242414979583,6.64399728674861,10.9338696136049,21.8677392272097,16.7912997637503,20.2393751631348,45.860862806063,68.0139914496696,4.27516517683638,3.09577536985847,8.5081039690305,19.3365999296148,6.18771197747673,5.03046634038518,10.450615038048,137.40623475952,22.449469340992,12.3447936216913,3.85591227028403,14.6524666270793,1.15677368108521,1.15343357952732,4.99821217795173,6.92060147716394,0,2.68552368517005,26.0785193537129,198.273448615729,18.0248589650663,18.4498610021379,35.3735951492035,60.7503047127626,18.0712931740496,10.7591209131143,6.91156650654871,21.5026513537071,4.60771100436581
"27","Nakhon Pathom",10.3493507587518,12.5154939408162,48.2568564448777,24.3089401542775,17.7849259286533,11.6168938085512,79.3030812032731,39.4737310025261,29.4769247136647,36.6444059730382,177.936779003695,52.8525086149589,27.9296630482444,14.2982356209735,63.0052333867289,32.7813206919881,26.4984703513483,21.7074026861756,66.0459273217684,53.3447874521975,38.5941151032083,22.5241706074437,76.9480549178154,34.0720956396864,19.2236993572544,14.3960897046421,57.5843588185685,39.4475528914603,43.9247003704258,28.3927992269976,56.5611494482482,20.312635020105,17.6220690915023,10.3408936755984,28.3540633040601,28.687640519402,38.2061395837604,33.0383819811538,162.539999646412,88.2865123844209,62.5276399506181,12.8360972998117,24.684802499638,9.10594936653311,8.08728902517527,8.39646127323066,54.6315207517995,33.1496652865211,38.2006808275262,43.150766822821,161.842548612545,87.2797626164364,91.2612673515476,24.3285483567912,88.7340357477607,64.8399257544837,36.466328593513,20.3866744887879,62.0275415297163,50.099168158617
"28","Nakhon Phanom",0.573801651114251,9.89807848172083,19.2223553123274,1.00415288944994,0.85931240877054,10.8670163176829,3.71766347710205,NA,NA,4.42421042115629,7.27853972512809,NA,NA,4.9758882671398,25.732450752923,7.39274828260771,4.39916574956019,41.0064021067926,93.7897293861242,4.39861060661097,0.849191440789415,4.65871391261382,24.846474200607,2.25877038187337,0.8465404200803,7.31508313873336,27.4315617702501,11.2539740595898,16.5643845482652,119.998710294235,193.736235545132,4.90648932277831,0.139782135563511,4.19346406690532,15.2362527764227,1.2580392200716,1.25631473999364,13.8099774995013,82.0228966637047,19.6687558326231,6.97092152581419,8.63476076141878,30.7787440044121,3.34248803667824,0.974158002281138,5.70406212697521,12.7993589190663,1.3912346651159,0.556290733899122,7.50901081297557,11.6806834868509,1.39055755795844,3.62332823791751,49.7768408019509,88.8175002544614,2.64918760570607,4.46269755503521,40.3045855182417,92.1845364275354,4.32332924244115
"29","Nakhon Ratchasima",1.13592564622418,11.2809167625022,43.4785333554774,12.7302012076848,4.84724189695105,7.17316208188554,37.6201163533671,5.847686479798,3.81224975522066,13.6118340507418,42.6244860560372,10.8894672405934,2.20832803523618,14.8716794812262,37.3728403629774,11.3861296028138,9.44118131840138,28.0815758173537,158.742131066694,20.384284374305,6.40224586385166,13.4554990125586,66.0857222931092,11.8408391310516,8.28514812010891,18.8110785375938,70.1105371156755,34.9786450200064,31.4909471294281,53.1956098739295,176.682692766351,14.9588802514924,2.81868880088243,3.68987126533674,18.1450370470683,8.17858063966391,5.66492008377929,17.9749832315828,164.016971728354,78.0562696779514,25.6558627308205,9.58614381640678,30.9181555501499,8.75256609324097,3.5928628353085,9.8246637603296,47.4606833960537,5.32799073156336,2.52993859648889,13.1373948772465,83.5055099668658,31.1069349966987,27.6316849796982,56.6989226445167,209.250545057795,72.8769139684043,17.314883583187,27.5610309799655,155.799547027243,20.0064233146581
"30","Nakhon Sawan",10.5245216698038,14.8088402256532,63.7990915381914,12.8529556675481,8.84587993789603,15.545888764046,80.8944750656046,28.4852812083717,32.0506239815841,53.0354153539858,143.447283356387,24.7933576171533,9.31694586662122,20.5869612806767,45.0863767413914,17.2334291263583,11.2822867010393,6.43845305434614,33.9651726345217,13.7167043331722,15.5657392181074,57.3905735982865,160.060073769247,14.7203094618982,6.33617733467343,11.4616704965419,95.141183552596,71.8451053075921,55.2693959148769,43.8123860411874,90.6077430468811,14.6352012946094,5.40904162373167,8.95570842452297,36.1026995863582,9.98188334816622,7.39188070249744,32.7252439155895,185.286767842994,103.051699321584,34.0579353967887,10.0437984707143,22.4342788271096,5.63203652563421,2.91254461287598,4.22946641051765,32.5198972897579,11.0906008098018,7.81764658185133,34.1545844038091,159.545310018898,58.8742007402676,47.3960894074119,21.4359593505,56.6178477912311,23.0700907808072,11.8567663774847,6.66648631727837,35.1681307172366,14.2025143281148
"31","Nakhon Si Thammarat",12.9396408884689,12.5414980919006,11.1479983039117,3.84871370015999,11.0497340643075,20.4208006672117,32.77901984122,7.79823455899992,17.6812967573825,26.5084249973129,61.9189330161114,28.3547829573247,27.8215194496322,26.6655982913,30.0808965946192,9.72046440175468,22.4184970618537,46.00048097369,266.304778742273,53.9293388053374,25.5999357064343,14.919665095867,16.4832981190146,6.84089447627089,9.15430570757119,11.9337701698552,49.097087057502,41.5087658081919,83.8082981408117,87.0139299805947,127.775466593627,14.2762275617754,14.4363047097151,20.2250520118774,111.753074014673,50.3693970486883,29.0923319564911,15.5040555006588,58.9282773386034,32.5520833333333,43.7549092589369,11.8139407068589,56.3730431555549,39.9362560851426,50.6619432416998,44.9234283048359,67.8657782807721,33.3881685403987,37.3378863343504,43.0878011584408,111.016712048642,50.6425716438732,62.6290581156388,41.0776664532176,137.22649012943,48.3001133021349,33.4848662381955,45.309498729785,262.304562447074,53.1192556333519
"32","Nan",NA,2.30423917164697,14.4538638948764,5.86533607328318,NA,2.94127533698612,11.3449191569465,1.47063766849306,0.840691259276074,7.98967229728309,43.5226885667789,3.15381801208543,1.05061149152686,NA,19.5229268436046,NA,1.04918103417915,7.97294235143051,41.123597391589,7.76312807902445,1.04813928949107,2.51217883363724,6.28044708409309,0.209348236136436,0.418591778880707,3.76638376939688,30.7588007834078,7.53276753879375,9.82859442388182,23.6271180770453,143.85360386732,7.52722345817373,0.41763228551127,27.3190995958442,67.9849348721007,0.625628235019332,0.417085490012888,21.4620891989431,80.2223722484768,6.66783353753573,3.54248979595879,6.87732109586986,25.4252476877613,6.87732109586986,7.92709667620148,17.9544832971112,46.1388466123439,8.35092246377265,3.55346657488653,20.2832546050307,64.4045610139118,3.13658576366454,3.77377204200916,11.9565285792498,60.4119338741041,17.8299110392321,1.679611506066,7.9852902547938,41.1872865773575,7.77515103756239
"33","Narathiwat",2.38926125447459,2.81089559349952,8.99486589919847,5.62179118699905,13.1011694015362,21.6687733529649,130.012640117789,42.3652299529121,25.2203346117436,17.3060044968142,46.4240438089142,19.2288938853491,17.0162087418748,9.9028436083249,15.0577485003296,18.584788689596,25.7659996676369,40.9434659045295,343.33638402295,54.591287872706,16.7315606056843,7.2617134739113,14.919520410036,5.54530847098681,14.1553430915776,8.09246291498346,13.9660247081166,14.4881190897284,37.275896956517,25.2968834497721,104.54324282814,33.5570902905141,23.8314825069642,8.30053557609548,70.1076004811757,40.8641751438547,18.5621105457949,11.017106907726,39.1297245343373,37.23022334335,35.411897160025,13.814947522038,71.4609558185419,80.7546477879129,94.9901010371106,33.5213352706754,29.2844378758689,9.34609719442624,12.2846739980286,8.29187396351576,28.8359199029727,41.7068884433554,34.7592335516812,31.2022565074108,131.148926754257,59.9182774365419,31.9511639650698,37.7936417755601,316.92315292839,50.3915223674135
"34","Nong Bua Lam Phu",1.20578051177344,14.8712929785391,15.8761100716837,0.803853674515628,NA,NA,16.6159513132607,1.60153747597694,NA,5.19052210663329,16.1704727168191,NA,NA,8.55095174081469,12.9258572826269,2.78403079933501,4.57639905835758,9.15329986409339,28.4548234905512,0,0.594968710626285,3.76184734423477,14.453413480481,0,1.18311225566267,10.648010300964,35.6905530458239,6.70430278208847,75.0825579779373,396.176581562068,977.667903408376,28.6913595774116,2.94541153941196,3.33284974337057,10.1945992150159,0.980249924520756,0.979743230272726,3.91593275560272,26.0409528247581,9.20244197566639,6.84524625304865,6.44983494286033,29.121982014733,3.32264224329168,0.390535756477524,5.66276846892409,17.7693769197273,2.14794666062638,0.780566568911706,10.5308319357229,44.2684972112797,7.02055462381528,6.84707830117099,14.5248984238522,60.0624178067403,11.5806622568552,6.08855274447749,9.03731033927242,28.0942473590425,0
"35","Nong Khai",1.44025490296006,7.75521870824646,16.2859592873176,7.20127451480028,2.76451795001931,6.94691782898894,35.6167374406893,5.29288977446776,2.64576486247297,3.63736566547258,13.0063378341141,0.992008817856159,1.42603544171071,7.0103413488554,24.0980483866904,7.88663401746232,9.72501653103392,51.1895188969737,108.851275815404,6.07998117167121,1.75925634421004,1.17087106953218,26.1494538862187,1.5611614260429,0.582588752541543,3.49553251524926,17.2834663253991,5.04910252202671,10.8428045887002,27.8389977960793,169.353903259483,4.25318021884545,1.92463143308057,5.19650486931753,41.1871126679241,1.73216828977251,1.15419965402006,11.1460653428472,64.5703095723562,30.3634193822389,11.5102231660717,6.51483274125,18.0115964022794,3.06580364294118,1.91556980114215,4.97986029576539,20.6855735362563,3.0645294127787,1.53218843213442,5.55224760726847,24.1235585695113,4.02059309491854,6.35596254388797,31.8880632349957,82.5224424323828,22.8047967377545,9.67278948726402,50.4988942483501,107.382706160285,5.99795295670058
"36","Nonthaburi",6.24883444591878,17.9653990320165,85.2380073638608,33.5874851468134,15.9207575410364,25.9359751926672,123.59964734674,40.3765181570827,25.6537678664276,34.413317861254,127.820894913229,42.2977707405171,19.8165561453628,18.7884107273656,55.0945184130963,32.221670571086,34.5275721853773,16.7464349245119,60.2159043030321,33.8491769750772,17.0402441247573,23.2991408222845,68.4959703873176,14.1021115503301,8.69604266055783,5.7944893541393,29.3183864336302,22.5725630064232,27.9464305965047,19.1673694702139,49.9203489313127,22.7452784379872,12.0004560327573,5.78029355514023,10.5553186659082,8.87987125862123,9.47451349572917,8.33385591835792,46.0424911133041,76.2424046392348,41.5139696843073,5.85491996243093,14.9625732373235,9.02633494208102,8.7089054065485,5.85736121865208,39.1560585575646,23.5899205244344,16.6583285308993,30.7415834049188,104.552994459403,33.2704540192052,27.3657829927801,8.92895605622109,46.6028846793996,37.5172802713149,26.1383906933575,14.5890580512588,52.4585278864413,29.4885215929699
"37","P.Nakhon S.Ayutthaya",8.93899399509933,8.15025923082586,20.7700154592014,11.3051982879197,5.08075722749939,9.101239588832,36.9250291889755,36.404958355328,41.1342101163224,48.7643148420255,79.9837968308356,28.5103533864753,15.014740297491,9.33389251447393,27.7459544608335,14.831938790123,17.045042622905,9.14108116137436,33.0094597494074,13.5846622814869,8.84499969758141,20.4156474595751,55.5759291955101,4.53681054657225,2.25642842016646,3.50890384350289,27.5699587703798,35.2143564294397,34.6768836311526,16.6749834183467,33.598847186221,11.4484960782679,10.419993477176,7.66985006680192,16.7004799841655,10.7625315453511,8.89315840893212,17.7707572317109,82.3131602329944,74.7852700167835,29.7913712866146,11.6728840133095,25.557472365983,8.47819996756167,7.35400563592992,10.0313050116155,33.2745727214564,8.80797513215021,10.0091800466489,14.7527152311421,92.7836057099104,33.2850517198496,32.2131216674666,14.0400054694978,26.3707928818393,21.3652257144531,14.1413280172486,8.77500877500878,31.6875316875317,13.040638040638
"38","Pathum Thani",2.23004472354693,14.495290703055,48.9494816818551,NA,3.40990649059799,3.65886467581383,36.8038740920097,21.4151197202045,20.2711320788843,25.094732615624,79.2575305110124,19.6575405489055,12.2679367097749,9.43546497058266,24.9583266963799,12.6820765733638,16.1470195450405,14.6404483934086,35.0183698058558,12.0684777297017,7.43246692798197,25.6326674321,39.5613621876563,4.83635234567925,3.71734431698505,4.08295811264786,21.8390782769537,14.3378296513913,24.5505206809697,20.5761700019924,47.3903643937292,15.9209279200937,5.52444381176523,4.1124095155673,11.971681034207,9.68700908111408,11.2376148436826,8.99785491138912,43.7295748693511,59.3858424151682,23.5818764134281,4.6053767773876,14.4360848983496,4.25111702528086,4.90978403579453,6.36947121173518,13.6987257567455,7.94002575709454,8.45099832199325,26.2116665119749,97.627715270831,30.8524205829475,19.8883241534493,5.69528362512453,17.0858508753736,13.0906519144653,13.9145648341411,12.4363477471724,29.7463993412097,10.2515839537502
"39","Pattani",10.1911866617749,7.99616184231569,18.9712859396117,14.7380237877975,32.4658595015374,46.0937852808217,70.0750114066546,27.4071155723805,32.247256156642,22.2351240843452,50.3378503576149,21.771892332588,43.1965441267221,28.9961679274913,27.3174424158997,15.2611410144691,48.0290213303572,78.9769173379956,296.917036556968,57.5747756166304,14.9898292005481,4.61573967228248,6.55137243807836,4.02016035972991,4.43199075294715,6.33435370441843,15.0256762290856,13.5525707164301,36.8556664639734,38.910732658492,65.8713526653123,31.9155447648305,29.3698826140354,18.8754551362131,123.33885188243,45.531632236972,23.3493425053534,6.56241930720825,25.3937094931102,21.9698385502189,31.4506145767284,14.6520972223005,92.4209209406646,146.098315572362,135.637500538307,23.5350804997236,19.9142988843815,6.82378073660624,9.11968712930215,7.72303007568569,29.9267415432821,30.2025640459851,43.6842949105014,23.2777559692293,86.2241138268493,29.0627604112863,45.1374626850005,71.8220458043726,270.017996630943,52.3588196512793
"40","Phangnga",11.7462644853718,20.6572237501367,49.8203631620944,16.2017441177543,15.2633111824961,38.410293958781,62.416727683019,18.0048252931786,27.840306702222,31.7893005161788,50.0681483129816,5.56312759033128,11.4733682137629,68.7442713107241,153.686905401561,21.7295110464933,25.5901227718722,34.1268813914353,156.120675790704,25.8893582969509,12.8432029015262,27.1852050347,69.1280928025228,10.4857219419557,19.3083819223775,59.7486701102459,105.620229743273,31.6089738647753,84.4450751718408,195.89088265677,183.647702490722,17.2169721085052,16.3616674662429,21.5848587895817,26.8864030536895,1.51472693260223,25.240773916802,28.2401846531541,153.250068717783,39.5362585144157,42.7043824506404,29.1598595840608,77.3857812038536,7.10304271919429,15.2869073174834,30.5696391291381,80.8977035490605,32.8064419922458,42.4483304652379,67.3393157432623,100.822953405658,21.2063038528506,51.4330687141267,61.8874170950941,128.994254909052,23.8602090005182,NA,32.4607486120232,148.498597098681,24.6253954987762
"41","Phatthalung",12.5357417875968,7.16328102148387,5.96940085123656,3.97960056749104,7.53496036266718,17.0253539194938,67.5075079831093,19.2030154673361,27.6289718939983,42.3414215295297,47.2648426376145,27.7680950495985,31.0453963305996,53.3821099278949,34.3451074903736,20.4108067371363,39.9590767164954,38.9384479017264,237.348428667307,83.9426841700534,41.7313587353471,15.5493185511145,27.2113074644504,19.0479152251153,22.4591203169935,24.9024653440691,45.7510409809641,56.1753287994116,86.6653683795845,55.9164826803018,114.138799697936,36.8933493973125,34.8786562938292,18.1740615966774,52.4178197630485,36.7307350164428,26.375741985209,11.2654972189497,45.4438701374582,19.6668849754546,27.6566882928137,10.8601009417803,124.795896787125,92.2155939617839,104.195452205809,62.8518752714058,47.8055172518875,11.6180739138053,11.2402063224449,18.4809427186038,46.8691949358406,31.0556047745611,32.8302473208944,25.2352904065749,103.426455378462,21.2205851146198,28.7023516426137,38.0831360601369,232.134894678121,82.0988209537625
"42","Phayao",NA,4.52136240980396,10.8923730781641,0.616549419518722,NA,NA,8.61739976117492,0.615528554369637,NA,19.0918048940713,44.9581212021678,7.39037608802759,NA,31.0505362900573,72.7939724945713,12.9548595117457,4.93482950621741,4.72791856468615,261.474452794817,10.6892071897252,4.10706940712409,6.76063263132017,22.7403097598951,0.409735310989101,0.409735310989101,2.67080847426984,17.2575316798974,6.16340417139194,6.39118722214975,16.5134357441573,166.579283069187,6.8117922444649,0.412835893603933,1.86472459053756,13.6746469972754,2.69349107522092,1.24314972702504,8.97351352704993,39.0243495246125,13.3559271100278,7.94286797122794,15.3007755187592,22.4271641165374,1.46719765248376,0.420030732683422,3.99819029281483,10.9424155382301,1.4730174763002,0.631293204128658,4.23409462354665,27.9450245154079,4.23409462354665,0.425674381722099,10.2705432261488,67.6144095721463,8.77275567233544,1.71832362962485,4.95150751875653,273.839894080796,11.1947126511017
"43","Phetchabun",2.60643528872787,15.6386117323672,52.629943330082,3.80940542198689,2.20701502197345,10.7404808724081,59.6247255907515,7.12686113963529,6.62998981334245,47.6322070091697,141.188292928024,8.34066072101495,3.41491947296892,19.4773054252327,40.3601895924926,5.92351041282852,7.15687698174158,24.5254625774747,183.486794098144,16.7540197031309,8.05629004999857,29.7876023194076,80.7083008789355,6.54119645527532,3.4196498816833,15.4867723856769,35.2977734244975,9.25183804858623,14.8674437929035,85.1570635675387,212.490974656736,2.81178983477722,1.1034441771863,2.10634853448293,12.9389981403951,1.60483697865366,2.71047226436267,6.83263951898218,54.3596761730788,15.2729589247837,6.7316034861044,20.1942871265941,61.888959552149,3.11454179564386,1.00541006792051,6.53568483922215,38.9124620427534,4.22305789611278,4.83270121809037,16.8270272285483,60.6579065364436,5.44107467270424,6.40077058524382,30.8572825223537,169.969651913559,22.5064667902316,7.8616749728713,24.8371784965228,185.818890973985,16.9669614420691
"44","Phetchaburi",8.33221871635592,18.6378576550067,16.6644374327118,2.41195804947145,1.96367536190074,9.58657878969443,42.7038509722752,14.5977449752165,22.5843245775812,25.3664586038908,69.8119629953235,10.8403669247397,13.1730306977712,29.0927584891592,65.5125820792918,16.3781455198229,17.4074084168701,34.7580560377103,30.252382106896,12.2296863836388,11.9639710026865,75.7133046404791,259.558004922431,24.1002913362652,15.7323966984482,24.4116267271226,80.4522306919953,21.6520515318826,26.4092793367605,35.4286871140804,68.9594088470493,26.5715153355603,17.184074017186,19.4321223429707,39.0731922380163,34.4763460923674,38.9673673618235,70.9452993017817,383.437497399366,121.293576225627,31.5731777111421,14.5115314848406,49.3392070484581,17.4138377818088,18.8091323353508,25.6042816966553,135.454909621015,27.256170838375,29.6965937769264,36.2743744216195,86.1516392513464,35.4499568211282,35.1787063281837,37.5368369097021,82.3321781942086,49.9799872665095,17.8202439554411,33.5490551384934,29.2001035464665,11.8042971783588
"45","Phichit",12.0777301077982,11.717200850849,31.3660453545805,7.21058513898403,4.32880270732237,21.4758027258027,88.6102448602449,39.5226957726958,26.9180524661546,34.3460600549898,124.911197357884,37.2383598490943,16.2767541050314,25.8734552823463,45.2333134306754,13.5699940292026,12.1768749917551,8.91414766194641,35.6565906477856,15.2813959919081,17.4710500040799,73.3534160303607,240.992364328034,13.8333985565941,9.65431766268805,16.2155760628946,58.6675898005848,23.5034754170045,23.3679913630982,35.4310072450931,68.3051376786846,8.03589855043348,8.0528761580286,10.074053451096,47.4396335242519,7.50974893627154,5.14362329561422,28.51980378375,68.9995252832661,48.759664533508,31.3334942737143,16.0555707294027,15.8710239394096,7.38187159972539,5.91659046563124,12.6072076147534,66.7440403134003,14.6466088465517,14.1338219447205,41.9532696513777,158.303670817865,24.7990438383699,12.7366711055118,10.7080460633841,28.9305104168624,10.7080460633841,12.267822453312,9.25584865742971,37.0233946297188,15.8671691270224
"46","Phitsanulok",1.90095320922485,12.8314341622677,32.7914428591287,6.65333623228698,4.98577117687102,9.12327679666349,48.2230344966499,12.4408319954502,8.7566332421041,36.4255210446083,127.371058977413,41.6291669081237,11.4377503292199,18.5949732373613,47.8997095418104,10.356693954986,9.51997673588214,14.5649827275749,57.0853355290436,15.3871994944541,9.60764090136237,32.0703393837813,95.1576128431175,9.71473784253229,5.6107664428023,23.3542275822769,83.1410501929059,29.1927844778462,23.3055821401116,31.548752718315,85.6822214047228,10.3610294905167,3.01848163772827,1.73730953296487,9.96057465566525,3.59043970146073,1.50346291009398,3.811684313995,82.0089655435289,41.2354939423096,33.5042915109071,8.89794861839125,32.0095034713555,6.70235090735964,4.04025872094978,12.6890231874596,47.2954500623492,6.57522110622904,3.81065216257425,21.2656039258154,105.403428154042,15.9492029443616,9.12416199593104,10.2415474860532,45.7926663456864,16.3629321903609,9.19839075859104,14.6332713386139,57.352982827148,15.4593431077292
"47","Phrae",3.21974087525436,33.9146038860126,78.1323785728391,3.64903965862161,NA,15.1032305810213,48.7618587330116,2.15760436871733,2.16213772386803,22.2900300807202,84.8319591421585,17.5290527819256,6.0694505113139,40.3684379584856,100.704060283534,1.51924228876021,2.61200766052939,6.97547683923706,53.841961852861,8.06539509536785,1.09155167943956,3.05939375927379,16.389609424681,0.874112502649654,1.09484424187022,17.5410130812105,118.182575634656,10.9631331757566,3.52358489527245,49.5504125897688,152.395046720533,12.3325471334536,2.65029957697077,6.85316107581365,58.3624040004775,3.97925481821438,2.21568262879957,26.9002467708588,244.325381827883,19.7861319223672,9.80533643338974,4.91549811870481,10.9481549007516,5.13892985137321,1.56898984403185,2.9207575995866,7.86357815273315,0,0.226384681906883,32.5993941945912,55.2378623852796,2.03746213716195,2.50835262809175,8.91734308905911,73.6252429404367,10.060592203041,2.98410695373526,7.3634313590133,56.8364858023839,8.51396750885913
"48","Phuket",4.75438830040127,11.7274911409898,21.8701861818458,2.85263298024076,4.90403101687452,25.381797275891,89.9066072182162,18.0424824009345,43.2331322261525,55.9668723746923,111.040656360427,27.9834361873461,24.0004211098865,26.0818913428407,28.4002816844265,16.2287323911009,25.5282018335568,38.1520826798023,109.934519721801,9.89128069476356,17.5555995435748,11.6374115071833,23.5519042407282,7.75827433812222,17.7001351794168,41.9460816947299,29.4975671272617,10.5541753941579,19.1051840342878,200.600479961096,316.626317514351,46.516053324312,47.4708405055371,18.1063359242638,108.120691662032,22.7622508762173,14.5551117911966,23.8476389568941,83.7204346359049,67.4837442822749,53.7516013905742,25.1233156806802,37.0631092714985,24.8745699808715,27.2679312234381,38.5167633242405,77.7648575976753,33.885000646009,55.0741162379501,52.8107311405678,82.576779601615,32.6466337959873,44.7639995240782,21.231883533468,58.8702225246157,23.1620547637832,30.6913645107473,32.236111608582,92.8877586350992,8.35751041703977
"49","Prachin Buri",4.39572032668993,31.2096143194985,40.6604130218819,NA,NA,34.3942583357097,107.971848952608,18.0678698852146,28.8354749271904,56.2948464233286,120.600882529977,9.52682016394791,10.0997454183434,27.6484658316401,69.228329175347,10.5021304321734,17.2693018290268,54.295520938908,189.927861480415,24.2732917138647,9.11685000635272,43.6920868775988,106.169660383731,17.7301222111995,9.0431955604232,39.6919568134709,118.025818672861,31.0815323195434,17.9795381936005,39.4313539767251,148.128366790872,10.8488381311625,6.64878456555474,16.5907983284771,51.4314748182789,8.71016912245046,12.1827593325061,67.8589770826415,295.361869855145,84.3596402030407,37.2408626025948,7.79416832121819,26.0489309682818,10.6657040185091,7.95997491827029,12.8142543324384,68.5460906354243,9.35643967130421,9.11053959092608,20.2150885420878,61.0495673971052,14.3527128648823,23.6872215362033,49.4257297384893,197.095225555533,29.9795409889197,15.9585997449765,51.4813506283753,180.083783374552,23.0151920456266
"50","Prachuap Khiri Khan",4.24595825212096,15.1641366147177,18.80352940225,4.85252371670967,3.01411073114044,17.187006622993,90.3317092278238,20.9841359931891,26.2471043762487,63.8809037759169,58.3260425780111,9.91939499626039,7.68575330959388,36.1397981670837,61.0841153802339,6.87441812960832,8.79642939496485,25.5575845546347,89.3539979085702,32.7761389708292,16.8854167290668,27.6568997195629,70.3993811043419,13.9251523063534,10.9857630523716,18.0675071260939,37.672674433132,15.7610168546777,20.0614200085641,20.5672367726958,35.9926643522177,6.66530821337366,5.10757655747615,8.78966335589347,21.8806513327561,9.53771981171419,18.068602793836,34.2888492662186,132.521768785656,57.642335793481,28.280565295757,8.27237816165698,21.3243525944935,12.868143807022,14.8206265981154,12.2081211337154,37.7176279802848,9.29274892267886,15.7512345400862,18.5881656548448,36.8153960542558,11.5499281738842,19.0290964557526,22.3361020414834,45.9433643617504,14.1643573921602,12.8670083418858,23.6816463625172,82.7953743055945,30.3703556404801
"51","Ranong",13.8284279289993,17.7003877491191,29.8694043266385,8.29705675739959,NA,14.7759797295448,37.7608370866146,10.9451701700332,7.69684763971314,9.35330171550557,39.0637895176997,8.80310749694642,14.7636595642229,30.0416759977933,41.5121341060417,8.7393966539035,9.79979403671424,29.9158548591507,54.392463380274,5.98317097183014,6.02251324952915,13.1400289080636,12.0450264990583,10.4025228855503,15.3250466459398,55.4996109305625,40.6234265574221,8.5824140614272,19.8313315577729,50.2572152985222,83.573796226756,16.9406343702884,6.55605573264724,28.7944714614794,36.2597048033444,7.46523334186503,18.5308087912052,19.5607811624391,78.7717944109033,18.5034416401451,21.0603674798157,8.92861832257522,30.4623448652566,10.5042568500885,15.6719402870242,36.4834156816144,34.3986490712365,10.4238330518898,13.4700159237378,50.6800434400372,40.3371774318664,6.20571960490252,20.6004230068944,29.8396888440722,43.7305784783817,5.14477393863314,10.2821072797202,28.2670257435513,51.3945922610023,5.65340514871025
