"","Provinces","intermon_06","premon_06","mon_06","postmon_06","intermon_07","premon_07","mon_07","postmon_07","intermon_08","premon_08","mon_08","postmon_08","intermon_09","premon_09","mon_09","postmon_09","intermon_10","premon_10","mon_10","postmon_10","intermon_11","premon_11","mon_11","postmon_11","intermon_12","premon_12","mon_12","postmon_12","intermon_13","premon_13","mon_13","postmon_13","intermon_14","premon_14","mon_14","postmon_14","intermon_15","premon_15","mon_15","postmon_15","intermon_16","premon_16","mon_16","postmon_16","intermon_17","premon_17","mon_17","postmon_17","intermon_18","premon_18","mon_18","postmon_18","intermon_19","premon_19","mon_19","postmon_19","intermon_20","premon_20","mon_20","postmon_20"
"52","Ratchaburi",15.9963821716111,24.5358042331479,75.411515951881,15.7558350712861,8.63423827310498,13.040445720042,85.3012642054121,34.216215375523,37.2266351686727,81.4146026668071,217.784062133709,46.8133965334141,26.9832382616816,31.939933855734,99.3951672973214,31.3440395673807,34.0991871642087,15.1895609742205,62.6569390186594,25.5137156988859,23.8841683045842,31.064300740228,116.69782939675,50.0808498625729,36.6357167155001,36.1107647718905,91.7472199416111,45.9912346117563,38.0189913360343,20.9794225853446,69.0328486188156,33.4029912671688,16.1407598619243,10.8309530201652,61.9899226047751,30.649292588978,31.2989982649503,77.7169608069688,324.778719348649,72.3135626443541,37.7868767736216,6.76827491585543,16.060313359657,4.12979486391179,3.66595357474283,3.31990869106304,35.8321179414734,20.8352890266715,29.6588578666891,30.6951887582307,93.5745119980392,41.919548826539,59.6169741451533,30.5988752037528,88.6907247447122,58.6670163680976,37.6440755395918,14.74177138507,60.8098069634139,24.7615691233598
"53","Rayong",9.59775138396147,34.9632371844311,77.1247879068332,20.0524448557766,11.6692075944884,25.8909839242046,139.811313190705,32.572528162709,25.6475119102984,83.4837729437424,199.64221240167,30.224066525621,23.5689170194802,36.557993109856,70.7213578500707,26.181270174744,26.6191559050081,52.84318275901,209.491074676669,41.3964399061681,25.4540154134939,43.8951137807555,117.977744407223,39.5826113742251,31.0635198104962,50.6639242612141,178.004295090893,64.5775989836968,83.3614340050825,62.4265079856997,133.305060995592,34.6978690466835,20.0505187551144,18.7228138212102,42.6705989413628,44.5573941326475,54.6080868113707,115.820245835969,343.176388093507,107.251547007168,66.7424095482459,27.838860800072,44.8514979556715,14.3412313212492,10.563519735532,17.9727809145657,41.4756482643824,14.10172040989,18.6667177505528,46.6823544783077,109.424527698424,41.7827487604678,42.0984820994056,45.9863740081238,204.308963701782,69.0469897130774,38.8848220679264,44.8530165317305,177.81492607238,35.1370811999313
"54","Roi Et",0.382090939171887,14.0609465615254,69.6933873049521,6.72480052942521,9.17549540272658,32.9709335593614,104.879698166786,13.616766063959,5.19947396465551,17.5819606026485,68.1874298154888,15.0593314727032,2.74987962116167,11.3002287532794,42.0704462368711,3.51223326115439,3.44730646230827,13.332740767077,97.1604327164004,8.81186889778079,3.06067923722783,16.8886647256165,104.083083060134,8.48254201150875,2.59775776476304,8.55642427029744,63.1800256387142,34.3784903717308,27.3577349147539,62.5230257475629,229.072748368516,8.78991193272584,1.14659906322839,3.36348750846605,22.4742119883868,3.21060171262668,2.14057319908179,18.4253300121867,92.0501964094307,33.1808847522367,26.0715625729718,13.6094887190336,46.9450903004868,12.5390794939411,3.5180868335201,6.19641250665541,37.1019761200972,1.83597407604605,1.22550430158133,16.7022803209596,77.1522765284693,7.50836454795432,14.2227998777431,34.882646460913,208.756853323477,34.5746319226268,7.70691903878655,13.4257912536371,97.8385247678843,8.87336778257625
"55","Sa Kaeo",3.8951138578877,20.5884589631207,37.6527672929144,6.30637481753246,8.87725119625703,35.0925797663573,42.2957935078727,5.35623585907559,8.29812554408632,37.9757803008935,92.174224031295,10.323513091505,4.59921324154906,22.6061385774674,34.3686822275317,12.8652821172579,11.9166007389111,28.592584989626,103.739763488002,4.94871663281989,4.74523784652744,39.0267387871073,92.825280573073,9.30076485113305,8.90682359688435,19.4214583518624,90.5729693231713,20.3290031346597,10.6938256357093,25.8970240154151,72.0770318750713,9.59819771200698,2.16701799335102,6.28454253917066,23.3425865740624,5.7458674643846,3.7579400081234,11.8064388023978,162.606861687569,44.3635882271917,26.7565668391553,9.25368990885115,12.456890261915,6.40640070612772,2.30866578120856,14.1820837735689,65.9466895470952,3.19096884905299,1.94311518275604,7.76969219658028,55.4473488574138,7.23994045590435,16.9143010425056,47.7782234701609,174.533137228685,27.0980968935241,14.2421861017442,27.7584022548364,100.713177411778,4.8043388517986
"56","Sakon Nakhon",0.718736748291203,15.4528400882609,53.6357298412311,3.32415746084682,1.79397280740768,11.0211696059439,47.7584016257569,3.04650216749669,1.16387169200847,3.57638122077985,13.8584772305219,1.60937154935093,NA,6.14477627225812,17.9000004452736,8.10398030109404,NA,24.7473852785105,60.1770951376729,0.356077486021733,0,1.41696496731239,6.11066142153468,0.531361862742146,0.441595787577483,0.881583888878114,2.64475166663434,2.99738522218559,4.92126921104476,24.5914093424521,40.0488666434219,0.439132309686644,0,0.437545997022937,4.72549676784772,1.31263799106881,0.262282317185996,9.68629493982716,56.1106995162961,5.58489077611656,2.87703476730373,5.04579493889368,24.4460065142953,1.21795050249158,0.868267420761833,8.07094096757564,15.7947446892341,0.694274491834464,0.520455761755657,4.94195371903693,17.6002913151666,1.5606169639064,2.87284023612257,16.9146316795357,59.2012108783751,1.48220999253664,5.6702893597758,24.2522372252649,58.9730660585578,0.348953053600934
"57","Samut Prakan",14.6414183541271,21.4740802527198,46.2313876515165,24.0474204482936,22.3546520883481,26.3244144125297,114.624519710187,56.0483392955517,35.4249636718356,31.3545599408988,143.371946688658,58.9293921081002,34.6386445279501,30.5438836294909,79.3128469937056,35.0157781940296,32.0572574499939,32.0805037802635,73.7186706038698,40.6408454625618,31.9724267039993,44.9602796365902,66.7864517510803,15.6952248913187,10.4487992601684,10.0675735536924,27.1421783007547,24.0010953520026,39.7700714847338,36.3051215587422,47.4820257940754,24.6526043772245,16.5814008924932,11.9595719567579,17.2749372708726,21.3396283934308,30.3438772870828,29.144534472109,71.5857796317584,83.568280542042,67.2076339480157,13.8087194815856,12.0540203209421,10.9096513031311,10.4553109610299,8.14106352441716,31.8858321373005,12.6638765935378,13.6737637910795,25.281159959104,47.8854912166558,20.7454224370295,26.7659781639999,10.3590214868304,31.743001556073,29.5972042480867,29.0057826885194,28.4566541019972,65.3913269131386,36.0500099893177
"58","Samut Sakhon",21.917971459822,20.215604744496,36.3880885400929,13.4061378831921,42.3305685438454,30.1163243026189,128.203519427121,54.3766966575063,52.6646278819739,56.33442425393,127.938985485116,77.1760976958601,32.6024547257079,10.9781311561395,45.3356157003539,31.308003667509,57.1053242256407,19.034337945654,53.4965076998906,30.8556636171654,42.5574840618523,43.2379739471553,109.470688584389,61.1227722616605,40.011218047051,35.6141124289402,81.8162042286465,81.2386780811501,80.704986649659,28.3894887447898,65.9914605921935,38.7300310028258,18.5858741654741,9.1666758333425,33.9167005833673,25.3000253000253,37.4937467079104,34.4877757001288,63.9460841106555,110.648280371247,75.0441096867906,10.0270025419331,15.6561969514394,12.137950445498,6.42491215616193,10.0352271075707,67.4782512405617,33.3930833062267,47.1086734762323,42.2436690080263,90.3022560171574,53.7024780102035,88.4571177807164,40.6005469132496,62.9479067688618,46.7418061102117,46.1931568438034,16.1898058757066,45.5018754611964,26.2445274195665
"59","Samut Songkhram",13.3874322904867,14.4172347743703,30.3791732745659,18.0215434679628,12.3639183445534,18.5515372009853,98.9415317385882,52.562688736125,30.9430564557688,16.0085103306532,50.6075487872262,6.19684270863995,2.57874465192404,6.699062646542,32.9800007214375,11.8521877592666,11.3354892998532,11.8504168255309,18.0332429953732,12.3656523396845,14.9436992263835,59.2655198359118,132.445553024603,41.2281877119387,23.6997247468382,14.4243648127923,47.9094974139174,31.9396649426116,37.5976650512199,35.5323936989222,46.346600476855,30.8977336512367,6.69153643225411,17.4918714244557,28.2956743630901,27.2667407498868,35.5380878646639,64.9253615981945,158.706439462253,76.2615358454982,37.6288009905496,8.25159100989159,7.22014213365515,3.09434662870935,4.12727249336712,5.16019835802488,36.6374083419767,21.156813267902,28.4226064006384,13.4502470189597,65.6992835156876,13.4502470189597,25.4396706842769,8.33107699997917,54.6726928123633,43.217461937392,22.9698861877825,12.0518544135987,18.3397784554763,12.5758480837552
"60","Saraburi",2.7608338367795,10.8809333567192,26.4715244350035,5.6840696639578,5.97659283988177,5.95199794093044,39.5727430667267,13.8343735924329,11.3707675563746,25.7872033451552,72.1388853073329,17.9531162529561,9.7468620482618,10.5282935741775,30.1271169968771,4.85921241885115,8.70891446558386,10.4761996860364,61.084302784735,19.6630209491759,11.3717633937926,34.8415906304889,58.6553383549974,9.90907623435924,8.4366187107135,7.7874688501246,47.8373086507654,24.1570462289579,13.4460530169841,20.6800745114135,86.3511508224671,24.6266536166451,10.3741208781754,12.5456150723019,51.437021796438,10.8205929998604,9.70058155558558,47.1827080062181,122.17509159226,58.4315655441244,26.989095974485,5.29562021057878,11.9930222416049,5.13986667497352,6.05565372940108,3.41072580245076,26.2005754824627,1.70536290122538,1.39338082181601,11.7663269397796,52.1743707724439,19.9717917793628,15.8292164417274,15.84274060774,73.7774685164361,35.8791478469405,12.5794695088497,10.093747622146,58.8543130583589,18.9451878446433
"61","Satun",1.75758044445694,1.40606435556555,NA,2.46061262223972,NA,12.4822734380689,33.9795221369652,11.0953541671723,12.6569378399547,65.5064295242937,64.4828915629766,21.8354765080979,14.5541190094097,22.210032877579,16.8257824830144,10.7685007891292,34.2623480086469,92.8791542689581,178.128949437252,36.819950442337,29.9943409492499,29.0964727882594,38.5773459439844,20.5963796141612,31.0875655124057,48.0966322673527,35.1847846788016,24.2097142285332,22.7579743100568,32.6219404937427,56.9284843910411,10.2343342725467,10.7950172850522,15.8266413018362,23.4234291267176,7.28025499884466,6.62867347402416,3.46334521365691,23.6137173658426,12.908832159994,20.0475560915875,10.9477635283078,64.435408195183,15.014075695965,7.47969540711522,7.15231952832008,4.97552662839657,4.66455621412179,4.95232392592412,7.72592139338538,16.378953353977,5.25362654750205,8.64082678884291,9.87355676369493,29.0035729933539,4.628229732982,26.4770797514512,86.1976080163775,165.31469823141,34.1711946064925
"62","Si Sa Ket",1.45529036161193,21.6214568010916,62.1616883031384,8.38524446452591,4.99210386157593,28.0974488903936,87.9692967728866,10.7533446370642,6.5067127716306,25.6508647660136,73.1499054513273,12.4451634983355,4.55156234468082,20.7233053190046,58.658658245156,3.30471314057217,4.88899657062384,29.8856289375521,122.916699662513,20.0385207853172,6.39503640303488,30.650657926315,97.711828959729,7.47409779411261,3.83492816515,13.4060359993105,58.2752177112887,20.9298317132093,21.6492042918497,75.1426584394214,216.077798927528,12.1484043616867,2.31748326807418,5.85512779837663,23.2162625493771,4.6977188149766,2.31346046821075,15.8466641411754,135.750822428267,50.5324955231473,28.6984827186729,2.51353402204166,24.59187340484,4.48360122850674,2.71602338443772,3.46229593669022,30.2102292515127,6.10993400592392,3.1909184667423,12.6285000804558,100.145363541249,20.3685485168641,17.0675089631338,28.1095311878677,118.539949814203,19.0596333420176,6.17332304708979,29.7758713901902,122.465277491911,19.9649275911183
"63","Sing Buri",6.49191061566498,11.5926975279732,19.9394397481139,6.49191061566498,5.56581138925134,3.24749131296074,6.49498262592147,6.49498262592147,21.8235899086981,13.4696398961444,30.6550425222597,6.03811443620268,3.72128459146813,NA,NA,3.72680645296537,5.13607128431101,3.27735302242178,21.0686980012829,4.68193288917397,2.34503977187453,6.09710340687378,15.9462704487468,0.469007954374906,0.939175804297329,4.70167849922422,3.76134279937938,2.82100709953453,8.00464321367513,8.48424287559272,29.6948500645745,1.41404047926545,1.89028300267261,1.89191490166772,1.89191490166772,0,0,11.8715216441583,31.8156780063441,8.07263471802762,2.852555637168,0.475991013289669,0.951982026579338,0,0.477607378078777,0.477607378078777,5.25368115886654,0,0,0.959481112614298,11.5137733513716,7.67584890091439,15.464497342436,17.4843854724184,58.2812849080613,9.71354748467688,2.44467696038645,3.42254774454104,22.0020926434781,4.88935392077291
"64","Songkhla",11.0195748406502,10.9440983006457,18.2653226810777,14.491495680855,32.0653606382812,50.2332740416,79.5796874906421,20.9617238921729,28.3294961854927,28.5724064960557,86.4612925740018,36.087544662987,44.8535196587905,48.8569464187416,35.2978541999657,21.5176898254488,40.3167030071434,58.6681882356384,273.443500779073,65.2519001324058,39.3784486301088,16.466290529199,19.6579944203213,11.6061959677174,18.4600647351137,29.7145817294894,55.8317564699365,72.3078804797502,127.148075050669,133.661313791521,165.77428293524,13.5588091940144,12.2874744292838,13.5405582254638,52.7443734018065,17.1560999505876,22.7592308908704,12.4167513263348,63.5653008240208,44.3052263235128,44.5355453651234,16.2192904235973,133.124565554721,135.09054015152,175.16621725637,55.0038111777796,39.9266243574745,11.4474936968983,18.3292963383451,15.529593974239,56.268663368543,45.3352720951999,47.8325123117854,24.4293575078975,107.377175980272,45.3588070633742,41.5922282343548,56.0237395357155,261.118127661477,62.3106928501973
"65","Sukhothai",0.82603531135749,4.46059068133045,30.5633065202271,2.31289887180097,1.32368664373273,13.4146604020755,17.2237615038994,1.82174400522012,1.49272448413729,9.45566867336968,69.1756813472835,9.62155759746389,4.48385127012889,8.80723456158251,34.5642412982861,9.47193150962647,5.81844488654479,15.4612438155025,42.5599829760068,8.81124647550141,6.80747047237657,36.5084027407854,90.4412704260365,6.80383869260091,5.47542780158325,8.29582238976096,42.4746106355761,13.605148719208,12.945733149683,42.1604753842579,51.6216844271819,7.13740331308303,5.48228791148551,6.48150610258728,27.920333980376,5.65054378174276,4.32756503680359,29.821851920344,36.8191579575197,20.1589054880538,17.6753325564291,9.01022660719917,26.863823773316,5.00568144844398,1.67144079373238,1.50688899418508,27.7937303371915,5.3578275348803,2.51701468903226,11.5952355345236,74.1086792858679,18.8212518821252,23.0311057552962,22.7936511176544,63.6181008806174,14.4586592910494,6.826875537133,15.8878760130656,43.7343683800517,9.05438095368257
"66","Suphan Buri",7.12095173893641,11.3935227822983,26.5848864920293,22.0749503907029,10.5503717113602,10.1835646739246,37.0634388713768,26.5246335692921,33.1531090485407,25.1009365490948,49.0178666571946,25.5745391254928,12.0634613762496,11.5859786014069,23.1719572028137,17.3789679021103,24.9623810161354,12.8985992594547,25.2055196537969,13.6086138975899,12.8721446973287,27.1447926845964,73.054898572892,12.2741671269479,14.9790470937648,13.6781807076336,19.2202022012438,21.9322552725849,29.8098296257935,14.3689498770984,24.3801034799948,14.4867281547795,5.18009518117315,6.23750292750727,14.5934030756774,7.53207900680123,8.24370635711718,17.9125513954702,62.9296213498757,48.9059791389484,21.0606431401267,7.98119255448631,17.370830853882,5.98589441586473,6.35480421836519,10.7220284663965,36.1721180130078,14.1389386370063,14.6334886954624,20.6774157720238,87.1996162271633,45.7266280215612,37.8700331240306,8.46620909390099,25.5178696633072,20.5096896359292,26.5431811397329,13.0482666155909,25.497988891017,13.7665198237885
"67","Surat Thani",17.7242112725984,20.8156434713074,32.2539426065308,13.0870629745348,19.1193801819319,38.2313525561116,58.6688575129692,9.15112162247353,8.28279508725091,23.6365958876346,57.9348052394789,16.3947452326998,16.1229546491413,21.9915772259225,21.3918069379428,9.89620975166511,12.4774951652618,30.531665981598,149.496474531255,20.0580200461631,14.0276657381852,8.30655690284651,9.67469568684476,5.27710673827896,7.4795534675815,14.9251995518563,51.4628633898423,29.4627315828853,47.2999208189489,45.5668457937187,59.5060707728099,7.97900464320391,9.00642314910312,6.59169332003531,35.6333566430894,12.3236005548486,9.91384925788957,5.51901061267679,23.2179067153989,12.2750408454363,11.4682017887411,4.72777026062306,20.2348567154667,12.3867580828324,23.2704436083293,23.2251779735045,33.8504618237312,14.3864462750858,19.9738038544677,28.2768887931761,47.8459939513675,11.4231140157864,16.9496482922307,7.49255895239041,23.41424672622,6.55598908334161,13.9126871389491,28.8121559325068,141.076996523893,18.9283742857569
"68","Surin",3.42397892577397,20.6895747855278,130.912555949273,14.2058700111899,14.5500865740792,46.3811102387391,112.390590014249,15.1938119747594,8.64133350053734,17.2009983836868,58.6430662194891,6.38686859816218,1.73794716328496,14.980883090491,53.1206192677315,4.5593992014538,7.31636805782802,57.157387103294,252.101022965099,17.3862774458689,6.35838136461938,21.5685609730234,107.409990932548,6.92502292110451,3.6030970402328,15.1275686251345,118.427251522482,49.5607962575836,45.5222008160425,65.2469467590663,186.830464288075,10.8505385028844,1.36198373648052,7.24001880971223,24.0856071293397,7.31170216426384,1.72003792342233,14.1877817403249,138.58166608984,51.0186898945017,36.2997047331708,18.8952031950071,92.8298429694098,21.8296855093832,5.58083650088237,18.0991331731357,65.0996489626621,3.43382763759097,2.21899400257116,18.6851523197867,119.985882329358,20.5465084895739,21.4702513451365,31.2721980001756,184.150437411707,38.7456003064821,11.9820321822234,57.3305334137462,252.864710113862,17.4389455250939
"69","Tak",4.5203869451225,26.9339722146882,104.533948105958,5.27378476930959,3.91131211467805,9.65950253561942,65.5731614437241,17.0898891014805,7.68396472549354,22.3222017388225,130.661853281556,41.9503446470975,14.3442810808278,31.7681344686161,105.766962661979,30.0560793176129,16.2545431955307,75.5153309304016,286.242650908255,15.6303552798587,18.5797373102423,30.7958444619757,68.8154055261432,11.0256727086086,9.42379946648839,8.45303773999583,81.524852870182,30.430935863985,21.2263613685728,57.0842901438784,167.360759740007,12.9737023054269,4.71695562734168,10.5113020754162,53.6884967544333,16.1712339621787,12.7875308478097,39.8756260235931,222.480675353857,56.1739969776807,30.6023365682326,18.9362484808317,56.4983151395307,17.2288818145272,5.86362602002011,14.9692366911266,147.095662587295,26.7307798055832,12.875529576945,24.6386827318891,121.090111475016,21.9344370661939,16.9152255650399,28.0486076402617,134.57363878466,24.1695448815021,12.0081466996804,59.2684120056224,224.65831982181,12.2675266744804
"70","Trang",3.44075028017538,3.6045955316123,6.55381005747691,0.983071508621537,NA,13.4988103156933,19.8416248013805,6.83072329227852,5.01471042883126,17.1333899058472,46.2278255950216,18.1032044288197,18.8462283039926,15.8995533670918,23.6084277268939,13.3299285804911,11.1954161935287,17.8711616893354,107.386534079667,17.7115977456806,5.39358854402976,8.07064185339916,18.9897455374098,9.02012913026966,14.1848640803233,33.0166356677143,45.9088457855837,18.7094268783714,35.5876167894707,42.4268801683298,87.2021116374897,17.6909131329198,12.8141482640986,9.36339816446185,34.8006298445832,15.449606971362,10.6040504154814,7.16863752251887,43.0118251351132,14.181435098896,19.9256494890936,12.7512937898089,75.2637340764331,18.0384156050955,12.4397653096594,10.5735201736545,24.4123921656435,7.93014013024089,11.3504510806809,15.7036152520974,56.2842447649433,13.2159138260226,18.550685385185,18.2648686958884,63.5367654634749,12.332689119446,10.3118896392617,17.5057987958511,105.19109455007,17.3494970208882
"71","Trat",6.34796842339136,15.4164947425219,22.6713157978263,12.2425105308262,14.8948297354597,29.752915560324,28.400510307582,15.327259531076,23.1213404323543,84.08785135086,81.3606777935348,11.3632231555216,7.25743536955345,33.0434861330521,35.759389102892,11.7689128693062,17.138379029179,77.0225166994725,177.917509335039,25.2237481588916,17.527397245422,66.8596172399094,104.103565098382,17.0514460074937,22.8246812881317,49.9977679567876,88.388911209321,22.7668407660372,28.5057930415566,116.139367240689,160.637209095359,13.349352556401,9.23504526830414,15.2548652123695,43.1494758864166,6.53779937672979,19.177400463916,95.015189354812,223.154940136072,45.7641967075929,42.6915231682507,26.562275472569,40.9320310560899,9.14438991678605,5.22135047873217,6.95912384630775,24.7918787024714,6.08923336551928,10.4371045493216,37.3981335722175,112.194400716653,41.7467537550335,33.6250772536935,108.079252284104,124.706829558582,17.5027129205027,14.8858896507948,74.8765194241076,172.960381125863,24.5209654254388
"72","Ubon Ratchathani",0.672001989125888,7.28002154886378,32.9280974671685,5.15201524996514,3.12567616280334,17.822800151271,36.4253478091601,1.61519126370894,1.61006490418126,6.92999156204227,26.722047463235,4.10255500472903,1.54689528967667,10.1484318466616,23.8819075521982,3.69535290068656,0.99178950683155,17.9509784109199,66.0772211444905,15.2528252141866,2.46512654318003,9.9621220414687,43.6800735664397,3.66737459768353,0.599530350319624,5.77177634039977,25.9729935317989,12.687017804841,13.4024396189602,46.891881416124,103.975293128469,5.47523702084222,1.29769474106727,5.38378586745442,17.5511419279014,2.96108222709993,2.47126199526727,20.8806928739939,188.409336729353,46.5923943820737,23.3533954454017,11.6065559390533,30.2198345878576,7.809019203234,2.5092344402212,7.41512087180483,28.9669829740289,3.0407330193732,2.18361705512854,28.5387823949789,69.802880074286,6.60225562868914,17.4960194533803,89.9449669657154,275.83480339873,22.0174993584926,3.80293501613096,17.4469727094025,64.2219854333833,14.8245749708727
"73","Udon Thani",0.587971667605244,5.03042426728931,21.5589611455256,6.33702797307874,3.58853381545558,6.64222934055035,29.6946723459898,3.32111467027518,1.43011582511075,2.92409060782097,10.9815847271499,2.53421186011151,0.971745999497377,5.43764637949852,22.2684566017558,6.47338854702205,5.49363163343375,12.4668385324787,60.0087720034855,3.61732102496791,0.515616448532082,0.963206785085449,7.32037156664942,0.898992999413086,0.44812802480785,2.42972344631974,22.6347921051891,7.54493070172971,5.41891222157324,11.1443673183468,64.5736483474495,1.78309877093549,0.698541464915236,0.444401556167278,2.53943746381302,0.317429682976627,0.190165790634798,1.20345861337499,12.731325330967,8.48755022064464,2.46663666509559,1.32651797874034,6.44308732531022,1.70552311552329,0.630679224348055,2.20588327978289,11.470593054871,1.00840378504361,0.378153802729661,3.40340567461173,18.4666270863192,3.52945773663438,8.02154816632672,19.3879653031953,71.2380172489115,4.91076752745406,4.59566457851827,12.3203809742676,59.3038027206976,3.57482556766315
"74","Uthai Thani",6.72834314550042,16.5150240844101,46.1809006804802,9.17501338022785,6.72092757307271,12.2105340277057,57.0842465795242,7.93684711800871,18.3020029232216,69.8445425182465,65.2695724843002,7.31995205431404,NA,3.96391012291171,14.0261435118414,2.4393293064072,5.79250081477373,4.26785028381204,28.9604126401532,7.92600766993665,4.8682054924326,13.3758929928561,30.3997568019456,8.20793433652531,11.2333141925271,26.0973004466887,84.6644979607691,28.5249563021946,27.8790389268368,38.7668507082522,62.6932663797516,11.2060427828541,3.92927352056893,7.25281499882142,23.5716487461696,19.0386393719062,10.8881083031226,42.9913502614298,294.884332074878,117.166567261784,33.6255697114369,11.214092173776,14.2449278964182,6.97092216207697,2.12298987000959,1.51775930158788,20.03442278096,9.10655580952728,11.2479811772563,32.2562975856466,110.158299301925,30.1261647262171,26.9226226168572,35.290362969055,106.791707071575,42.962181005806,13.2047544611881,4.30615534147812,29.2203398171729,7.99714563417365
"75","Uttaradit",1.28955439447899,8.38210356411342,45.9941067364172,5.58806904274228,5.81043977419079,17.8800314516216,51.4858736980429,5.3855516420547,6.04523870484819,39.745027011498,179.284632714909,40.6090493378349,12.5315889032189,6.26867091207,10.591892230739,1.08080532966724,1.51608687643994,5.85632483081728,29.2816241540864,10.1943432240153,5.85489165804,11.4894188955417,53.9785906601863,6.28666316925865,2.60264329765991,8.67688369722014,60.30434169568,10.8461046215252,13.4587012987405,24.1094700260643,66.6811468288445,5.2128583840139,0.651607298001738,5.87252701362426,14.1375650327992,1.95750900454142,1.74224521252002,2.1824673666567,45.8318146997907,14.6225313565999,7.2126943495572,13.3452346573556,32.1598277808406,3.50038941832279,2.41382024335381,7.68550053469125,38.4275026734563,3.73295740256432,1.97961548904341,11.6971196394639,40.6088681822897,5.9589100050099,6.00177676519141,18.7188715194598,87.5775774660442,15.3762158909849,5.79912506064097,6.05180343742435,30.2590171871218,10.5346207984794
"76","Yala",3.39925768710258,7.43587619053689,21.6702677552789,14.234391564742,34.1906206403586,28.5998481684531,88.9539395239387,16.6131470978514,15.4838143935414,10.6176119117114,34.7674742991335,29.7709510465634,25.179280851957,14.7728671673027,18.8764413804424,25.8525175427798,39.2677363957042,62.1750744784483,149.058159010221,33.2140463011906,9.86956383213658,6.78894759331808,7.18829745174855,3.79382365508951,3.56894446956927,8.69328127901877,18.3744354306533,21.1404794739775,26.8805548132239,31.8414724434521,35.9437480343263,8.20455118174839,9.89457576077528,15.439872312256,57.7065227670567,21.229824429352,8.66045042663522,4.59524507016365,12.0625183091796,9.1904901403273,14.4605402321495,7.58588645824444,59.1699143743066,54.6183824993599,51.9468490719704,12.0227078895263,9.39274053869246,6.38706356631087,12.5273698405058,5.59357112225682,34.4936885872504,29.6459269479611,43.7006890824703,40.1038243452494,155.216653484391,36.2048414227946,31.5900065567334,56.6092706439443,135.714733530759,30.2407830150061
"77","Yasothon",NA,4.81890195758625,12.6032820429179,NA,1.48327108412336,22.9934505752071,27.6292269008537,NA,0.927361630581722,5.19351404289101,14.6531289067282,1.85482644388965,NA,13.5371446267735,30.2267749885491,2.03984371088368,2.96913088004281,8.9078097366072,57.1584458098962,5.75296045489215,0.556252405675308,4.4422479996002,25.3578323310511,2.2211239998001,0.185053933969055,3.14591687747394,50.7047779075211,12.0285057079886,13.6971138780782,30.3585080644415,111.437938138986,6.84917559990448,0.370235645999372,2.40659629532269,27.7684187921849,4.25782421480168,3.51909505974598,7.59519465001899,156.720357900392,27.9725461500699,70.7987281742813,77.10243132138,221.113462900015,37.6245037457696,3.89358855061105,13.1791680046925,22.6458943179224,2.22746501487761,1.48695277987906,10.0502699614181,60.3016197685088,4.46678664951917,9.90996139577549,35.5472404115996,99.9064546304958,15.9027128157156,5.43145046062984,8.99897636643832,57.7434316846459,5.81183890332475
